trip_start_timestamp,trip_total,trip_pooled,trip_miles

2020-06-01,17.938176348776874,1.0,8.016968012550445

2020-06-02,17.306648773189963,1.0,7.619441120425937

2020-06-03,16.484354975022573,1.0,7.237986013547965

2020-06-04,16.32101673934252,1.0000162001036808,7.002839621625612

2020-06-05,16.411703016840704,1.000016404199475,6.965779416480532

2020-06-06,17.104134434143308,1.0,6.845175030148895

2020-06-07,16.182056666862778,1.0,7.040111074015154

2020-06-08,16.37072319923708,1.0,7.0786403487465845

2020-06-09,15.98942991402498,1.0,6.880961648929019

2020-06-10,15.808207257561198,1.0000260591861319,6.721397431485902

2020-06-11,16.19322417974612,1.0000141465403247,6.819796404674537

2020-06-12,16.427080950587595,1.0,6.771819989656671

2020-06-13,15.718962641969222,1.0,6.51024761862498

2020-06-14,16.104999572983896,1.0,6.932571931594155

2020-06-15,16.493533137270493,1.0,7.176293948997615

2020-06-16,16.116668688066643,1.0,6.948378469236296

2020-06-17,15.997364006656383,1.0,6.796067530679196

2020-06-18,16.435686638175387,1.0000322947867846,6.919533593789644

2020-06-19,16.645711572393925,1.0,6.816209157100393

2020-06-20,15.796396870765292,1.0000121489027272,6.529487659089642

2020-06-21,16.785325980140666,1.0,7.314313738530846

2020-06-22,16.770231627069272,1.0,7.192162284571047

2020-06-23,16.42848400193866,1.0,6.987892589237898

2020-06-24,16.5892043890404,1.0,6.856710118871785

2020-06-25,16.650309893527446,1.0000505807212574,6.943434018634569

2020-06-26,16.827060872668024,1.0000265044095886,6.518861304500779

2020-06-27,16.266292591131773,1.0,6.350640962413476

2020-06-28,16.794882340252787,1.0,6.804621005889913

2020-06-29,16.856984324015908,1.0000154894671622,7.050681910484433

2020-06-30,16.428367373031524,1.0000189566272368,6.895254892390679

