trip_start_timestamp,trip_total,trip_pooled,trip_miles
2020-10-01,17.10345894095821,1.0002976991546513,6.854303528848554

2020-10-02,17.364590558683375,1.0001021099471756,6.740927346458714

2020-10-03,17.676208154599916,1.000234793429497,6.174776153206786

2020-10-04,18.232133886913985,1.0002901068367729,6.887841743617744

2020-10-05,17.226651820281166,1.0001987356141024,7.240421505334774

2020-10-06,16.374914942983718,1.0,6.844187108834832

2020-10-07,16.30547734502436,1.0,6.7441767490468

2020-10-08,17.086434367483434,1.0001492733284059,7.006591176497538

2020-10-09,17.523694244087572,1.0,6.7893892131218

2020-10-10,16.817528543572386,1.0,6.309205224428713

2020-10-11,17.200860690633814,1.0,6.982061557694039

2020-10-12,17.418349683279846,1.0,7.336251872937633

2020-10-13,16.544967981658726,1.000070303301614,6.949819758141406

2020-10-14,16.317412849857806,1.0000721075575965,6.813767273898773

2020-10-15,16.738338749117947,1.0,6.925524878503907

2020-10-16,16.775873544126473,1.0000072829535827,6.725290653722275

2020-10-17,15.581376765667146,1.0000105681823246,6.2115551851351745

2020-10-18,16.71982411022171,1.0,6.848347920924328

2020-10-19,17.346450271738536,1.000013840136366,7.194976522604445

2020-10-20,16.32649950282472,1.0000317049139424,6.712904819280752

2020-10-21,16.303620456624852,1.0000926377651058,6.7054314513116395

2020-10-22,17.527957303593286,1.0003116647554695,6.76827000960143

2020-10-23,16.93732746947717,1.0003084058383447,6.5879506170761735

2020-10-24,15.613988273342635,1.000499681317412,6.269239468425243

2020-10-25,16.54559616315309,1.0002809792004776,7.021885730799776

2020-10-26,17.196853980453852,1.0012482037574506,7.2072779646438

2020-10-27,16.286181502745595,1.001285770684732,6.738939777095865

2020-10-28,16.175863793060813,1.000896381638669,6.69112822786295

2020-10-29,16.606027597673787,1.0000225737402046,6.834031565596167

2020-10-30,16.650727508765623,1.0,6.783017474531643

2020-10-31,15.332212922249363,1.000050364517848,6.262305717146049

2020-10-1,17.10345894095821,1.0002976991546513,6.854303528848554

2020-10-2,17.364590558683375,1.0001021099471756,6.740927346458714

2020-10-3,17.676208154599916,1.000234793429497,6.174776153206786

2020-10-4,18.232133886913985,1.0002901068367729,6.887841743617744

2020-10-5,17.226651820281166,1.0001987356141024,7.240421505334774

2020-10-6,16.374914942983718,1.0,6.844187108834832

2020-10-7,16.30547734502436,1.0,6.7441767490468

2020-10-8,17.086434367483434,1.0001492733284059,7.006591176497538

2020-10-9,17.523694244087572,1.0,6.7893892131218

2020-10-10,16.817528543572386,1.0,6.309205224428713

2020-10-11,17.200860690633814,1.0,6.982061557694039

2020-10-12,17.418349683279846,1.0,7.336251872937633

2020-10-13,16.544967981658726,1.000070303301614,6.949819758141406

2020-10-14,16.317412849857806,1.0000721075575965,6.813767273898773

2020-10-15,16.738338749117947,1.0,6.925524878503907

2020-10-16,16.775873544126473,1.0000072829535827,6.725290653722275

2020-10-17,15.581376765667146,1.0000105681823246,6.2115551851351745

