trip_start_timestamp,trip_total,trip_pooled,trip_miles

2020-09-01,16.398710919860253,1.0,6.7154262581099085

2020-09-02,16.38648370983945,1.0,6.729918920901265

2020-09-03,17.467991335165348,1.0000144422604131,6.960724757397013

2020-09-04,18.550070669303185,1.0003221815690806,6.98253577128176

2020-09-05,17.2397702156443,1.0,6.493999012589593

2020-09-06,17.403908751586098,1.0,6.425482194931321

2020-09-07,18.974943315926478,1.0,7.379883751262043

2020-09-08,18.16556968912614,1.0000157659089295,7.02846776549487

2020-09-09,16.709225848262125,1.0,6.874342890994228

2020-09-10,16.94656591074158,1.0,6.770423478154115

2020-09-11,17.109852073141713,1.0,6.702940646045453

2020-09-12,16.36424241969247,1.0,6.254237806369225

2020-09-13,18.404995744492343,1.0,6.897478588939381

2020-09-14,17.618162568816402,1.0,7.2634788971307245

2020-09-15,16.93663706311506,1.0000130843241433,6.819297576357735

2020-09-16,17.752623254759307,1.0,6.83849044730573

2020-09-17,17.57739534311991,1.000014951210217,6.959806639257027

2020-09-18,18.07628624829177,1.0001205389406043,6.873895567663571

2020-09-19,18.07217778757258,1.0,6.4218985143174585

2020-09-20,18.980550133229954,1.0,7.105014329193895

2020-09-21,18.032622259878455,1.0,7.3368615308300535

2020-09-22,16.975737070839866,1.0000141723356009,6.923841083971991

2020-09-23,17.121154195701777,1.0000183069712947,6.874023637353029

2020-09-24,17.742282533593364,1.000080573325407,7.063815688095073

2020-09-25,18.8641778133728,1.0000492143254502,6.925067798164162

2020-09-26,18.654513609025017,1.000025361671795,6.4624117954974

2020-09-27,19.322017780639516,1.0,7.00920217845249

2020-09-28,18.169418420412047,1.0,7.261750207477822

2020-09-29,16.966247722458586,1.0000329001732744,6.944844068068718

2020-09-30,16.862069873815006,1.0,6.881185505864504

