trip_start_timestamp,trip_total,trip_pooled,trip_miles

2021-04-01,23.564792594350724,1.0,7.33958186259103

2021-04-02,23.76436229481296,1.0,7.077975013547242

2021-04-03,23.450294101078452,1.0,6.751494370141859

2021-04-04,26.150261174023836,1.0000142694063927,7.670579217546241

2021-04-05,22.827281691001286,1.0,7.833584171949795

2021-04-06,20.786928905213138,1.0000114086753265,7.372745599179667

2021-04-07,20.042326652202885,1.0,7.307237305208209

2021-04-08,21.113924946168467,1.0,7.3466191542175805

2021-04-09,22.693235337436125,1.0,7.312481594527398

2021-04-10,21.914606808670964,1.0,6.426464822314546

2021-04-11,24.00869453338225,1.0,7.362392478496289

2021-04-12,23.179105677643033,1.0000148491328107,7.9255287260638

2021-04-13,21.782500821089773,1.0,7.366515302428927

2021-04-14,20.56423224541097,1.0,7.340194776054475

2021-04-15,22.50500901708116,1.0000270148042247,7.569279916596488

2021-04-16,26.01026389323978,1.0000088765800312,7.467609470208484

2021-04-17,23.99167139405979,1.0000093651067778,6.722945398711012

2021-04-18,24.050411852278774,1.0,7.5573169060143455

2021-04-19,23.05542776921142,1.0,7.933353518103843

2021-04-20,21.611143759508735,1.0,7.402270861867252

2021-04-21,21.746896125732672,1.0,7.332714447141693

2021-04-22,23.82581374806432,1.0,7.68442734473292

2021-04-23,25.855725332763125,1.0,7.463247207960957

2021-04-24,23.940220723663487,1.0,6.720324918991966

2021-04-25,24.215069840818746,1.0,7.452351767629319

2021-04-26,22.37506160302316,1.0,7.836641045537981

2021-04-27,22.683135116692924,1.0000314737173268,7.314230049796719

2021-04-28,22.03427998850317,1.0000125351027567,7.25825712204215

2021-04-29,23.20829755753175,1.0,7.54252744597797

2021-04-30,27.30576369881187,1.0,7.270699749117668

