trip_start_timestamp,trip_total,trip_pooled,trip_miles

2021-12-01,21.396197040413085,1.0000407791806258,7.277724890902506

2021-12-02,22.66370594112958,1.0000396126015896,7.383564540766159

2021-12-03,22.39347320635188,1.0,6.943064940314465

2021-12-04,19.671118908344184,1.0,6.1161438142056985

2021-12-05,22.229012212611398,1.0,6.85629541714701

2021-12-06,22.643492785313565,1.000007935309915,7.503662081794357

2021-12-07,21.582683121271582,1.0000094098163204,7.055775662017702

2021-12-08,20.96925519264475,1.0,7.109991071992674

2021-12-09,22.593290190849302,1.0,7.269850367303424

2021-12-10,25.11332893922864,1.000005689058802,6.924507600644707

2021-12-11,22.09009801455545,1.0,6.406392107096221

2021-12-12,22.584762077120548,1.0,7.075863243767223

2021-12-13,21.683007426507345,1.0,7.686263794722447

2021-12-14,20.90383574179543,1.0,7.268366670667341

2021-12-15,22.31437001361321,1.0000163655407175,7.328441868284204

2021-12-16,23.64197637871509,1.000017818997295,7.336836746523655

2021-12-17,23.692415151334,1.0,7.075319192446805

2021-12-18,22.237194566743867,1.0,6.659901929390667

2021-12-19,22.568784304945012,1.0,7.196294541150195

2021-12-20,23.266800346284224,1.0000092305420174,7.6723725473774484

2021-12-21,21.911439106152795,1.0,7.644693683845375

2021-12-22,21.168847827838537,1.0,7.477132260457023

2021-12-23,21.68182818419656,1.0,7.702014230122054

2021-12-24,24.1324502901265,1.0,8.118110615067812

2021-12-25,26.1732402898092,1.0,8.86410075343425

2021-12-26,25.00803286128711,1.0,8.080940225608538

2021-12-27,22.53614847271884,1.0,7.765329571225191

2021-12-28,21.310186409811894,1.0,7.414920777046032

2021-12-29,21.090634679682086,1.0,7.392571415350006

2021-12-30,21.002696524010435,1.0,7.167771889535042

