trip_start_timestamp,trip_total,trip_pooled,trip_miles

2021-07-01,25.748751024152927,1.0000212545226395,7.810309116493968

2021-07-02,26.880512356533384,1.0000089075488638,7.645414253164025

2021-07-03,25.880540450476758,1.0000171712970396,6.939420300292208

2021-07-04,29.14307100109834,1.0,7.024987744906169

2021-07-05,29.461441552672216,1.0000122549019608,8.073115864032259

2021-07-06,27.47558966526943,1.0000132950436076,8.109610565117592

2021-07-07,24.58483130849278,1.0,7.643896344689543

2021-07-08,26.083095264948852,1.0,7.680406759434301

2021-07-09,28.54928809815136,1.0,7.483350914393228

2021-07-10,27.575037479823095,1.0,6.650176463487007

2021-07-11,30.01694759282894,1.0,7.554561744292925

2021-07-12,25.931594147550246,1.0000132780964521,8.259667062360139

2021-07-13,23.898786862919437,1.0,7.8557268783679435

2021-07-14,24.473432794461235,1.0,7.65978288660611

2021-07-15,27.7321995159607,1.0,7.78173035252793

2021-07-16,28.09033666599953,1.0,7.4793934797602555

2021-07-17,28.588282937786374,1.0,6.795460143522057

2021-07-18,32.00113237296668,1.0,7.806393678416431

2021-07-19,28.454536725290993,1.0,8.441331728068352

2021-07-20,27.289889269648427,1.0,7.894256586706171

2021-07-21,25.30880368339977,1.0,7.766093175385954

2021-07-22,26.20571863466391,1.000011599851522,7.809300596981561

2021-07-23,27.864379313136443,1.0,7.526601747020126

2021-07-24,27.817178213288727,1.0,6.711748027092767

2021-07-25,31.68838976567966,1.0,7.711700578868346

2021-07-26,27.583265726025502,1.0,8.225156427440028

2021-07-27,25.721100780201283,1.0000132191201354,7.855697777245683

2021-07-28,27.50340857157376,1.0000291555060643,7.671614260870135

2021-07-29,30.360001973839772,1.0,7.739071664507548

2021-07-30,30.326535590659887,1.0000081731397934,7.34237382771212

2021-07-31,26.531466782165708,1.0,6.846596725171035

