trip_start_timestamp,trip_total,trip_pooled,trip_miles

2021-11-01,25.202936681747094,1.0,7.980929723965807

2021-11-02,21.960552057693008,1.0000245098039215,7.479010142799481

2021-11-03,21.525404553013527,1.0000079734228515,7.290687254057343

2021-11-04,22.598497370298816,1.0000097034621953,7.43897678076344

2021-11-05,22.612891547076988,1.0000196161960362,7.154651570803022

2021-11-06,19.807633091753164,1.0,6.419889449846323

2021-11-07,22.63428132732899,1.0,7.550226547489648

2021-11-08,22.503297791166137,1.0,8.062903294469868

2021-11-09,20.35633529707121,1.0,7.366350211118344

2021-11-10,21.074391236577743,1.0,7.43607469919932

2021-11-11,20.79012108439162,1.0,7.245891672784455

2021-11-12,22.002579502695948,1.0,6.895067657845868

2021-11-13,19.332656500015815,1.0,6.141189297550458

2021-11-14,21.975877318780054,1.0,7.224049830049252

2021-11-15,22.4849874834949,1.0,7.736613753943312

2021-11-16,20.76772440380515,1.0000104690117253,7.341379305144599

2021-11-17,20.981193332723965,1.0,7.260293658089239

2021-11-18,22.45511136461055,1.0000098131574815,7.238048103381279

2021-11-19,24.928053938978135,1.000008041592669,7.1506518153336245

2021-11-20,24.166995140696006,1.0,6.7082204248997686

2021-11-21,24.169049677908976,1.0,7.253884692358754

2021-11-22,22.39036315268599,1.0,7.607063800097766

2021-11-23,24.339298372271074,1.0,7.791255672558282

2021-11-24,23.92815558059694,1.0,7.846954859351537

2021-11-25,27.98194346685258,1.0,8.323817574104693

2021-11-26,21.988572833371197,1.0,7.252796833464125

2021-11-27,22.926765178389218,1.0,7.160762962915865

2021-11-28,26.64735154149032,1.0,7.934423144652963

2021-11-29,23.722296103787457,1.0,8.21451276325489

2021-11-30,21.603401365264023,1.0000181950509461,7.502163481536534

