trip_start_timestamp,trip_total,trip_pooled,trip_miles

2021-02-01,21.617670513019608,1.0000126955108672,7.014865732084682

2021-02-02,18.13779801429347,1.0000111946981909,6.5978778344181

2021-02-03,17.663244943438546,1.0000233181323699,6.643556234938747

2021-02-04,18.821665648544876,1.0000116257440477,6.71420659986516

2021-02-05,20.160313034110228,1.0000087535014004,6.558545562172388

2021-02-06,18.70582459293116,1.0,6.020715290669138

2021-02-07,20.32955782014991,1.0,6.43791185196595

2021-02-08,21.588256695723327,1.0000162380726738,7.036939017903417

2021-02-09,19.126529020502844,1.0,6.7802941756240545

2021-02-10,18.510551339690192,1.0000118573325745,6.715767656185126

2021-02-11,20.494525954138428,1.0000121903647357,6.903210317898079

2021-02-12,22.181899152047663,1.000022884804376,6.900183128744402

2021-02-13,26.63378428532421,1.0000109511222928,6.363979291626566

2021-02-14,22.272227526524574,1.0,6.422907768308124

2021-02-15,31.35026266315019,1.0,7.570258622448681

2021-02-16,31.35466570734631,1.0,8.210174108582576

2021-02-17,21.623959627168627,1.000022546897547,6.870059662420402

2021-02-18,22.419072169656236,1.0000214334705075,7.008175642144017

2021-02-19,20.795000798226077,1.0,6.756084449488189

2021-02-20,19.240304845344358,1.0000081969867889,6.1894141472989475

2021-02-21,19.426742413627323,1.0,6.800834987283771

2021-02-22,19.157979970156145,1.0000478118513783,7.121634666927662

2021-02-23,17.899247899473067,1.0000120284834488,6.9202441390002205

2021-02-24,18.628973507458543,1.0,6.925129803014971

2021-02-25,18.402918539562794,1.0000107777202967,7.15817649079428

2021-02-26,19.08765883168922,1.0000087608634707,6.892927961362058

2021-02-27,19.460932543773918,1.0,6.415275764290528

2021-02-28,18.883081761491287,1.0,7.047994109469971

