trip_start_timestamp,trip_total,trip_pooled,trip_miles

2022-01-01,26.20521029894469,1.0,6.178852381328835

2022-01-02,28.263970890533756,1.0,7.528903975524013

2022-01-03,23.399574178260423,1.0,7.95075383382076

2022-01-04,21.110740678684436,1.0000124675842808,7.600348336439659

2022-01-05,19.206789694270153,1.0,7.021233535973669

2022-01-06,18.90777341359229,1.0000300192122957,6.900470296894297

2022-01-07,18.887184249225232,1.0000091254197694,6.503062672462341

2022-01-08,18.17658217307493,1.0,6.085176486394282

2022-01-09,20.564933958137868,1.0,6.876000382979055

2022-01-10,19.22259854696701,1.0,7.067438852745369

2022-01-11,18.17241294899681,1.0000460551928765,6.686858553075797

2022-01-12,18.475847049598045,1.0000098923710035,6.766806491682807

2022-01-13,19.224641304111618,1.0000195385837671,6.988139182624394

2022-01-14,19.550415085372222,1.0,6.698181686773876

2022-01-15,18.824982934301577,1.0,5.995218252639863

2022-01-16,17.53087887089073,1.0,6.227522535681568

2022-01-17,20.002134327767582,1.0000382955955245,7.174845102815024

2022-01-18,19.003787204855012,1.0000312032901968,7.008436747184329

2022-01-19,18.008657574603962,1.0,6.5816154274311325

2022-01-20,18.725908079480774,1.0,6.6221794238128835

2022-01-21,18.68365531888037,1.000005998656301,6.459419758697623

2022-01-22,17.262188121301715,1.0,5.875656822801222

2022-01-23,23.316521971118974,1.0,6.5581240483223056

2022-01-24,23.644956577908818,1.0000309449948566,7.008847489518534

2022-01-25,19.699088429891574,1.0000202461937155,6.473008882539937

2022-01-26,19.49946089053211,1.0000079882413087,6.3954337923498885

2022-01-27,20.543129836117156,1.000018634466309,6.764812333732384

2022-01-28,25.88632262091926,1.0,6.534409009844275

2022-01-29,19.742473539863564,1.0,5.778006148076405

2022-01-30,20.53104625236028,1.0,6.64259823590828

2022-01-31,20.73812869574754,1.000019968701457,7.16990809168307

